StockCode,Description,Revenue,Units,Orders,Customers,Revenue_Share_%
22858,EASTER TIN KEEPSAKE,1865.730000000001,1129.0,136,103,0.017491189434759934
70006,LOVE HEART POCKET WARMER,1865.6299999999992,2703.0,120,72,0.017490251936331164
21988,PACK OF 6 SKULL PAPER PLATES,1862.7500000000034,2321.0,193,101,0.017463251981583137
21870,I CAN ONLY PLEASE ONE PERSON MUG,1861.4599999999996,1415.0,163,97,0.017451158251852197
22220,CAKE STAND LOVEBIRD 2 TIER WHITE,1859.2000000000028,232.0,86,64,0.017429970787362425
22428,ENAMEL FIRE BUCKET CREAM,1854.760000000003,246.0,114,75,0.017388345857125825
72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,1849.8199999999993,394.0,107,53,0.017342033434745427
22944,CHRISTMAS METAL POSTCARD WITH BELLS,1843.6399999999999,3375.0,111,50,0.017284096031848543
21557,SET OF 6 FUNKY BEAKERS,1843.6100000000026,551.0,162,26,0.017283814782319943
23378,PACK OF 12 50'S CHRISTMAS TISSUES,1842.42,4003.0,176,127,0.017272658551017766
22712,CARD DOLLY GIRL ,1842.3599999999947,4483.0,312,141,0.017272096051960464
21034,REX CASH+CARRY JUMBO SHOPPER,1842.0500000000218,1939.0,871,480,0.017269189806831585
21873,IF YOU CAN'T STAND THE HEAT MUG,1838.0499999999993,1621.0,116,62,0.017231689869681283
22651,GENTLEMAN SHIRT REPAIR KIT ,1837.470000000004,2166.0,170,73,0.017226252378794566
21713,CITRONELLA CANDLE FLOWERPOT,1836.6400000000008,795.0,157,103,0.01721847114183589
21564,PINK  HEART SHAPE LOVE BUCKET ,1831.6200000000015,1042.0,123,63,0.017171408720712534
22452,MEASURING TAPE BABUSHKA PINK,1831.1100000000035,746.0,144,53,0.017166627478725917
72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,1830.7099999999991,397.0,110,56,0.01716287748501087
23109,LED TEA LIGHTS,1829.6499999999996,635.0,65,54,0.017152940001666096
15044D,RED PAPER PARASOL,1822.7100000000016,645.0,84,53,0.017087877610710706
22223,CAKE PLATE LOVEBIRD PINK,1821.61,441.0,78,34,0.017077565127994417
23160,REGENCY TEA SPOON,1809.4800000000007,1462.0,76,50,0.016963846568586773
22200,FRYING PAN PINK POLKADOT,1809.4799999999987,398.0,140,51,0.016963846568586752
21114,LAVENDER SCENTED FABRIC HEART,1809.33,1366.0,138,105,0.016962440320943635
15060B,FAIRY CAKE DESIGN UMBRELLA,1807.5499999999993,451.0,131,68,0.016945752848911838
22536,MAGIC DRAWING SLATE PURDEY,1805.2099999999991,4755.0,156,109,0.016923815385679036
85034C,3 ROSE MORRIS BOXED CANDLES,1805.0,1133.0,158,109,0.016921846638978662
21832,CHOCOLATE CALCULATOR,1799.999999999999,960.0,198,83,0.01687497171754104
21245,GREEN POLKADOT PLATE ,1792.2699999999998,1078.0,128,72,0.016802503088998492
23317,BLUE REFECTORY CLOCK ,1787.4100000000017,174.0,82,56,0.01675694066536115
21055,TOOL BOX SOFT TOY ,1782.5400000000027,180.0,105,63,0.016711284491880925
22832,BROCANTE SHELF WITH HOOKS,1781.82,162.0,76,64,0.016704534503193882
23148,MINIATURE ANTIQUE ROSE HOOK IVORY,1779.6600000000042,2096.0,243,142,0.016684284537132874
85035C,ROSE 3 WICK MORRIS BOX CANDLE,1779.4099999999999,1152.0,130,86,0.016681940791060952
22710,WRAP I LOVE LONDON ,1774.42,4501.0,104,79,0.016635159619466214
22562,MONSTERS STENCIL CRAFT,1773.3700000000008,1421.0,211,149,0.016625315885964324
21439,BASKET OF TOADSTOOLS,1767.1500000000008,1430.0,130,51,0.01656700348369593
22119,PEACE WOODEN BLOCK LETTERS,1766.570000000002,351.0,106,82,0.016561565992809182
21056,DOCTOR'S BAG SOFT TOY,1765.4000000000017,184.0,72,46,0.016550597261192776
22314,OFFICE MUG WARMER CHOC+BLUE,1762.0700000000013,571.0,133,58,0.016519378563515322
23096,PETIT TRAY CHIC,1759.789999999998,1047.0,146,89,0.016498003599339738
22852,DOG BOWL VINTAGE CREAM,1757.8799999999999,390.0,125,83,0.016480097379350588
21584,RETROSPOT SMALL TUBE MATCHES,1754.900000000002,1066.0,146,119,0.016452159926173788
23359,SET OF 12 T-LIGHTS VINTAGE DOILY,1753.3600000000015,932.0,73,67,0.016437722450371
23372,SET 36 COLOUR PENCILS DOLLY GIRL,1752.7900000000016,1391.0,147,76,0.016432378709327112
23399,HOME SWEET HOME HANGING HEART,1752.350000000002,1922.0,225,146,0.016428253716240605
21812,GARLAND WITH HEARTS AND BELLS,1751.220000000001,394.0,100,36,0.016417659983995695
20961,STRAWBERRY BATH SPONGE ,1749.180000000002,1235.0,228,82,0.01639853501604916
23101,SILVER STARS TABLE DECORATION,1744.6100000000035,2037.0,213,175,0.016355691337855194
20981,12 PENCILS TALL TUBE WOODLAND,1742.2700000000034,1976.0,249,157,0.01633375387462239
23181,BULL DOG BOTTLE TOP WALL CLOCK,1733.5700000000006,201.0,82,60,0.016252191511320915
21329,DINOSAURS  WRITING SET ,1728.6399999999992,944.0,287,120,0.016205972838783413
23122,PARTY CHARMS 50 PIECES,1727.7500000000023,2253.0,133,89,0.016197629102767546
47570B,TEA TIME TABLE CLOTH,1727.2299999999996,185.0,31,23,0.01619275411093801
21586,KINGS CHOICE GIANT TUBE MATCHES,1721.8499999999997,743.0,67,54,0.016142316695471136
21845,DAIRY MAID STRIPE MUG,1721.0900000000022,1907.0,82,63,0.016135191707412646
22526,WHEELBARROW FOR CHILDREN ,1720.2600000000002,125.0,79,55,0.01612741047045398
85015,SET OF 12  VINTAGE POSTCARD SET,1719.839999999998,2182.0,143,103,0.016123472977053202
23073,GEORGIAN TRINKET BOX,1718.9999999999998,144.0,61,49,0.0161155979902517
22544,MINI JIGSAW SPACEBOY,1716.179999999998,4521.0,175,101,0.01608916053456087
22037,ROBOT BIRTHDAY CARD,1715.4799999999934,3977.0,354,173,0.01608259804555956
22227,HANGING HEART MIRROR DECORATION ,1708.0699999999997,2341.0,289,83,0.016013129411989076
22934,BAKING MOULD EASTER EGG WHITE CHOC,1707.4700000000014,589.0,78,65,0.016007504421416578
22816,CARD MOTORBIKE SANTA,1706.8799999999958,4023.0,266,158,0.016001973180686885
21917,SET 12 KIDS  WHITE CHALK STICKS,1704.029999999998,4156.0,225,132,0.015975254475467465
22674,FRENCH TOILET SIGN BLUE METAL,1697.7200000000012,1350.0,187,106,0.015916098324613225
37340,MULTICOLOUR SPRING FLOWER MUG,1695.859999999999,2544.0,135,59,0.015898660853838415
51008,AFGHAN SLIPPER SOCK PAIR,1690.5500000000004,519.0,22,16,0.015848879687271684
21544,SKULLS  WATER TRANSFER TATTOOS ,1690.2300000000037,1975.0,174,80,0.015845879692299704
22789,T-LIGHT HOLDER SWEETHEART HANGING,1688.2199999999996,860.0,138,101,0.015827035973881746
16161U,WRAP SUKI AND FRIENDS,1687.5,4075.0,134,105,0.01582028598519473
21207,SKULL AND CROSSBONES  GARLAND ,1686.5000000000002,1068.0,132,74,0.015810911000907212
23368,SET 12 COLOUR PENCILS DOLLY GIRL ,1681.5000000000014,2382.0,232,134,0.015764036079469607
23214,JINGLE BELL HEART ANTIQUE GOLD,1680.4800000000023,782.0,102,78,0.015754473595496345
22332,SKULLS PARTY BAG + STICKER SET,1679.6500000000017,1033.0,148,92,0.015746692358537696
22419,LIPSTICK PEN RED,1676.8799999999999,3347.0,272,94,0.01572072365206124
22913,RED COAT RACK PARIS FASHION,1673.1500000000005,352.0,112,78,0.015685754960668787
22335,HEART DECORATION PAINTED ZINC ,1672.7900000000004,2386.0,225,88,0.015682379966325277
22076,6 RIBBONS EMPIRE  ,1669.5299999999977,1260.0,225,96,0.015651817517547927
15058A,BLUE POLKADOT GARDEN PARASOL,1668.4900000000005,200.0,89,40,0.01564206753388893
21577,SAVE THE PLANET COTTON TOTE BAG,1664.9000000000017,720.0,175,94,0.015608411340296734
21578,WOODLAND DESIGN  COTTON TOTE BAG,1664.5100000000014,749.0,127,68,0.015604755096424597
22804,PINK HANGING HEART T-LIGHT HOLDER,1664.1600000000003,880.0,76,50,0.015601473851923953
84968D,SET OF 16 VINTAGE RED CUTLERY,1661.4700000000003,157.0,55,27,0.015576255144190518
23505,PLAYING CARDS I LOVE LONDON ,1660.0400000000004,1207.0,115,93,0.015562848916659362
23270,SET OF 2 CERAMIC PAINTED HEARTS ,1659.3700000000038,1183.0,125,96,0.015556567677186753
22479,DAISY GARDEN MARKER,1658.5700000000013,1139.0,98,48,0.01554906768975671
22853,CAT BOWL VINTAGE CREAM,1655.9600000000007,472.0,116,76,0.01552459898076627
21981,PACK OF 12 WOODLAND TISSUES ,1655.3600000000006,5482.0,271,143,0.015518973990193757
21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",1652.27,901.0,94,46,0.015490005288745305
23483,HANGING  BUTTERFLY T-LIGHT HOLDER,1651.3600000000001,1340.0,73,57,0.015481474053043662
47566b,TEA TIME PARTY BUNTING,1651.1499999999976,199.0,102,0,0.015479505306343256
23273,HEART T-LIGHT HOLDER WILLIE WINKIE,1649.0499999999986,969.0,112,88,0.015459817839339468
22161,HEART DECORATION RUSTIC HANGING ,1647.1599999999974,5088.0,340,118,0.015442099119036039
23348,CHILDRENS TOY COOKING UTENSIL SET,1642.130000000002,750.0,168,95,0.015394942948069841
22284,HEN HOUSE DECORATION,1641.619999999998,954.0,131,78,0.015390161706083167
22375,AIRLINE BAG VINTAGE JET SET BROWN,1639.289999999999,349.0,167,67,0.015368317992693252
23366,SET 12 COLOURING PENCILS DOILY,1638.6999999999996,2204.0,191,112,0.015362786751963616
22154,ANGEL DECORATION 3 BUTTONS ,1638.3500000000008,3749.0,162,87,0.015359505507462994
84510A,SET OF 4 ENGLISH ROSE COASTERS,1636.5700000000018,1201.0,239,100,0.015342818035431213
22474,SPACEBOY TV DINNER TRAY,1636.2699999999995,303.0,132,70,0.015340005540144934
35953,FOLKART STAR CHRISTMAS DECORATIONS,1634.9200000000012,3582.0,131,81,0.015327349311356795
85034B,3 WHITE CHOC MORRIS BOXED CANDLES,1633.7799999999995,949.0,120,80,0.015316661829269005
22799,SWEETHEART WIRE FRUIT BOWL,1631.5800000000006,208.0,89,70,0.015296036863836463
23391, I LOVE LONDON MINI BACKPACK,1628.1699999999994,389.0,86,58,0.015264068167416
22445,PENCIL CASE LIFE IS BEAUTIFUL,1624.7600000000014,537.0,130,72,0.015232099470995566
22975,SPACEBOY CHILDRENS EGG CUP,1624.6300000000015,1204.0,186,110,0.015230880723038189
22473,TV DINNER TRAY VINTAGE PAISLEY,1623.0399999999995,503.0,112,58,0.015215974498021008
37495,FAIRY CAKE BIRTHDAY CANDLE SET,1622.2400000000002,440.0,92,75,0.015208474510590998
21706,FOLDING UMBRELLA RED/WHITE POLKADOT,1621.7599999999998,347.0,120,53,0.015203974518132981
22166,WALL MIRROR RECTANGLE DIAMANTE PINK,1614.3999999999994,207.0,87,13,0.01513497463377681
23217,LAUREL HEART ANTIQUE SILVER,1613.820000000001,1309.0,97,64,0.015129537142890063
23287,RED VINTAGE SPOT BEAKER,1613.5899999999986,1891.0,198,114,0.015127380896503909
21206,STRAWBERRY HONEYCOMB  GARLAND ,1610.9199999999983,1290.0,109,55,0.015102349688456218
85040A,S/4 PINK FLOWER CANDLES IN BOWL,1610.6199999999988,890.0,164,86,0.015099537193169968
22095,LADS ONLY TISSUE BOX,1610.410000000002,1650.0,143,72,0.015097568446469619
22671,FRENCH LAUNDRY SIGN BLUE METAL,1610.3499999999976,963.0,144,75,0.015097005947412328
22292,HANGING CHICK  YELLOW DECORATION,1608.8599999999997,1139.0,112,76,0.015083037220823938
22475,SKULL DESIGN TV DINNER TRAY,1605.6700000000017,316.0,138,49,0.015053131020946757
22948,METAL DECORATION NAUGHTY CHILDREN ,1604.9900000000023,1601.0,136,69,0.015046756031631246
22305,COFFEE MUG PINK PAISLEY DESIGN,1604.5799999999988,693.0,51,35,0.015042912288073331
21394,RED POLKADOT BEAKER ,1603.7700000000002,3865.0,131,88,0.015035318550800451
18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,1601.209999999999,699.0,69,43,0.01501131859102438
23226,FILIGREE HEART DAISY WHITE,1596.6700000000008,1247.0,98,56,0.014968756162359043
23244,ROUND STORAGE TIN VINTAGE LEAF,1593.5800000000029,864.0,103,80,0.014939787460910618
22398,MAGNETS PACK OF 4 SWALLOWS,1589.5100000000036,2576.0,248,167,0.014901631274860409
22449,SILK PURSE BABUSHKA PINK,1587.3000000000006,492.0,143,65,0.014880912559584954
21626,VINTAGE UNION JACK PENNANT,1586.750000000002,795.0,99,64,0.01487575631822683
15056n,EDWARDIAN PARASOL NATURAL,1585.2800000000013,127.0,84,0,0.014861975091324165
21967,PACK OF 12 SKULL TISSUES,1583.4100000000008,5275.0,232,129,0.014844443870706492
46000M,POLYESTER FILLER PAD 45x45cm,1582.549999999999,1021.0,137,92,0.014836381384219206
23369,SET 36 COLOUR PENCILS LOVE LONDON,1581.0600000000009,1105.0,126,80,0.014822412657630813
22676,FRENCH BLUE METAL DOOR SIGN 1,1580.8900000000017,1157.0,199,61,0.014820818910301941
22434,BALLOON PUMP WITH 10 BALLOONS,1580.16,798.0,124,94,0.014813975171772036
21528,DAIRY MAID TRADITIONAL TEAPOT ,1578.4200000000014,218.0,111,62,0.01479766269911176
84279P,CHERRY BLOSSOM  DECORATIVE FLASK,1576.9599999999996,380.0,126,79,0.014783975222051958
22208,WOOD STAMP SET THANK YOU,1576.4699999999984,1515.0,280,148,0.014779381479751061
22494,EMERGENCY FIRST AID TIN ,1573.5200000000038,1089.0,245,79,0.01475172527610292
22583,PACK OF 6 HANDBAG GIFT BOXES,1572.9499999999991,574.0,111,73,0.014746381535058988
21509,COWBOYS AND INDIANS BIRTHDAY CARD ,1572.2799999999954,3741.0,274,142,0.014740100295586311
85206A,CREAM FELT EASTER EGG BASKET,1572.230000000001,976.0,114,99,0.014739631546371987
23462,ROCOCO WALL MIRROR WHITE,1567.1400000000012,78.0,45,42,0.0146919128763485
22085,PAPER CHAIN KIT SKULLS ,1566.9900000000011,548.0,97,62,0.014690506628705371
21913,VINTAGE SEASIDE JIGSAW PUZZLES,1565.8300000000004,398.0,148,72,0.014679631646931837
85132A,CHARLIE + LOLA BISCUITS TINS,1565.6700000000003,547.0,110,38,0.014678131649445831
22313,OFFICE MUG WARMER PINK,1564.8300000000002,565.0,65,41,0.014670256662644314
21744,SNOWFLAKE PORTABLE TABLE LIGHT ,1563.5500000000015,531.0,127,66,0.014658256682756297
84971S,SMALL HEART FLOWERS HOOK ,1561.700000000001,1786.0,172,69,0.014640912961824373
22818,CARD CHRISTMAS VILLAGE,1560.4799999999975,3657.0,244,151,0.014629475480993564
22675,FRENCH KITCHEN SIGN BLUE METAL,1558.910000000001,1243.0,164,94,0.014614756755662185
20665,RED RETROSPOT PURSE ,1546.2700000000007,461.0,156,58,0.014496256954267895
20985,HEART CALCULATOR,1545.590000000001,1183.0,131,65,0.014489881964952381
22982,PANTRY PASTRY BRUSH,1545.0200000000025,1155.0,212,120,0.014484538223908508
22600,CHRISTMAS RETROSPOT STAR WOOD,1544.9300000000028,1700.0,193,120,0.014483694475322632
10133,COLOURING PENCILS BROWN TUBE,1544.2200000000007,2867.0,196,101,0.014477038236478473
22318,FIVE HEART HANGING DECORATION,1541.6200000000015,462.0,142,67,0.01445266327733092
21898,POTTING SHED ROSE CANDLE,1541.11,493.0,25,6,0.01444788203534427
22176,BLUE OWL SOFT TOY,1539.8300000000017,513.0,115,62,0.014435882055456256
22472,TV DINNER TRAY DOLLY GIRL,1536.91,322.0,107,58,0.014408507101336674
22731,3D CHRISTMAS STAMPS STICKERS ,1536.2400000000011,1172.0,143,85,0.014402225861864045
23267,SET OF 4 SANTA PLACE SETTINGS,1531.9500000000007,1202.0,108,79,0.014362007179270568
21200,MULTICOLOUR HONEYCOMB PAPER GARLAND,1531.1399999999996,1119.0,75,33,0.014354413441997664
22828,REGENCY MIRROR WITH SHUTTERS,1530.0,10.0,7,7,0.014343725959909893
84968E,SET OF 16 VINTAGE BLACK CUTLERY,1522.5300000000002,132.0,44,15,0.014273694827282097
85049C,ROMANTIC PINKS RIBBONS ,1518.1900000000005,1217.0,224,162,0.014233007395474251
22530,MAGIC DRAWING SLATE DOLLY GIRL ,1517.7199999999987,3631.0,233,143,0.014228601152859097
22770,MIRROR CORNICE,1515.6800000000014,94.0,62,44,0.014209476184912577
20668,DISCO BALL CHRISTMAS DECORATION,1512.9200000000033,12979.0,215,111,0.014183601228279032
21352,EUCALYPTUS & PINECONE  WREATH,1511.2600000000004,378.0,77,35,0.01416803875436172
22591,CARDHOLDER GINGHAM CHRISTMAS TREE,1509.410000000001,413.0,86,53,0.014150695033429805
22471,TV DINNER TRAY AIR HOSTESS ,1506.97,420.0,105,53,0.014127820071768242
21361,LOVE LARGE WOOD LETTERS ,1505.9600000000003,106.0,69,42,0.014118351337637846
22905,CALENDAR IN SEASON DESIGN,1505.2400000000014,582.0,110,50,0.014111601348950838
23250,VINTAGE RED TRIM ENAMEL BOWL ,1501.0299999999997,1155.0,108,63,0.014072132665100354
21792,CLASSIC FRENCH STYLE BASKET GREEN ,1497.7200000000003,344.0,76,58,0.014041101467108656
23280,FOLDING BUTTERFLY MIRROR HOT PINK ,1496.070000000002,1868.0,152,84,0.01402563274303426
22802,FAUX FUR CHOCOLATE THROW,1494.6900000000007,88.0,49,30,0.014012695264717469
23334,IVORY WICKER HEART SMALL,1491.7500000000011,2271.0,130,83,0.013985132810912154
72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,1490.8899999999996,731.0,114,51,0.013977070324424872
37342,POLKADOT COFFEE CUP & SAUCER PINK,1489.0100000000018,1570.0,109,50,0.01395944535396435
23559,WOODLAND BUNNIES LOLLY MAKERS,1488.6500000000017,652.0,124,69,0.01395607035962084
84580,MOUSE TOY WITH PINK T-SHIRT,1486.1800000000017,390.0,165,91,0.013932914148430658
23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,1486.099999999999,1718.0,103,68,0.013932164149687632
23392,SPACEBOY ROCKET LOLLY MAKERS,1485.4300000000017,667.0,113,70,0.013925882910215015
35924,HANGING FAIRY CAKE DECORATION,1484.3000000000015,820.0,72,25,0.013915289177970113
21327,SKULLS WRITING SET ,1484.1300000000008,864.0,252,99,0.013913695430641228
21829,DINOSAUR KEYRINGS ASSORTED,1483.419999999996,6873.0,177,104,0.013907039191797041
22203,MILK PAN RED RETROSPOT,1483.1300000000008,403.0,145,75,0.013904320446353705
21619,4 VANILLA BOTANICAL CANDLES,1481.3999999999992,978.0,164,99,0.013888101723536276
21447,12 IVORY ROSE PEG PLACE SETTINGS,1478.1000000000004,969.0,148,56,0.013857164275387461
21470,FLOWER VINE RAFFIA FOOD COVER,1477.82,383.0,140,77,0.013854539279786951
22664,TOY TIDY DOLLY GIRL DESIGN,1472.850000000002,713.0,162,62,0.013807945607877983
23034,DRAWER KNOB CERAMIC BLACK,1466.0700000000008,991.0,88,57,0.013744383214408566
23365,SET 12 COLOUR PENCILS LOVE LONDON,1464.3800000000006,1859.0,169,107,0.01372853949096265
22713,CARD I LOVE LONDON ,1462.559999999997,3501.0,217,109,0.013711477019559326
21705,BAG 500g SWIRLY MARBLES,1462.1699999999973,1459.0,141,89,0.013707820775687194
84818,DANISH ROSE PHOTO FRAME,1461.6000000000006,1424.0,99,79,0.013702477034643336
23470,CARD HOLDER LOVE BIRD LARGE ,1460.5000000000002,232.0,84,70,0.013692164551927058
21872,GLAMOROUS  MUG,1459.9799999999996,1296.0,142,81,0.01368728956009754
15044A,PINK PAPER PARASOL ,1456.720000000001,464.0,102,53,0.01365672711132023
22939,APRON APPLE DELIGHT,1456.69,287.0,80,52,0.013656445861791596
22696,WICKER WREATH LARGE,1456.4500000000023,731.0,151,108,0.01365419586556261
22461,SAVOY ART DECO CLOCK,1453.5800000000013,239.0,53,35,0.013627289660657411
21620,SET OF 4 ROSE BOTANICAL CANDLES,1451.9899999999993,897.0,165,97,0.013612383435640231
21191,LARGE WHITE HONEYCOMB PAPER BELL  ,1451.8200000000013,562.0,95,38,0.013610789688311371
23086,ZINC  STAR T-LIGHT HOLDER ,1445.18,1220.0,46,30,0.013548539792642209
84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE ,1440.3700000000033,304.0,143,29,0.013503446118219253
85054,FRENCH ENAMEL POT W LID,1436.5300000000013,589.0,115,66,0.013467446178555147
23057,BEADED CHANDELIER T-LIGHT HOLDER,1435.8200000000002,698.0,38,31,0.013460789939710996
22182,CAKE STAND VICTORIAN FILIGREE SMALL,1430.4799999999993,374.0,122,30,0.013410727523615617
15058C,ICE CREAM DESIGN GARDEN PARASOL,1429.8199999999995,240.0,72,26,0.013404540033985852
22306,SILVER MUG BONE CHINA TREE OF LIFE,1428.5699999999993,1174.0,111,85,0.013392821303626448
23249,VINTAGE RED ENAMEL TRIM PLATE,1426.0999999999995,842.0,80,56,0.013369665092436266
22922,FRIDGE MAGNETS US DINER ASSORTED,1422.9000000000017,1587.0,102,73,0.013339665142716214
22458,CAST IRON HOOK GARDEN FORK,1421.83,523.0,23,12,0.01332963390952855
21407,BROWN CHECK CAT DOORSTOP ,1421.1099999999997,290.0,138,79,0.013322883920841529
22285,HANGING HEN ON NEST DECORATION,1420.4699999999982,829.0,114,72,0.013316883930897501
22976,CIRCUS PARADE CHILDRENS EGG CUP ,1420.2600000000002,1091.0,143,77,0.013314915184197142
22714,CARD BIRTHDAY COWBOY,1415.7299999999982,3487.0,225,125,0.013272446505374643
22576,SWALLOW WOODEN CHRISTMAS DECORATION,1415.310000000002,1539.0,173,102,0.013268509011973921
51014C,"FEATHER PEN,COAL BLACK",1415.0900000000001,2711.0,174,71,0.013266446515430646
21363,HOME SMALL WOOD LETTERS,1413.8400000000017,245.0,125,67,0.013254727785071257
22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,1413.249999999999,3384.0,200,127,0.013249196544341596
82567,"AIRLINE LOUNGE,METAL SIGN",1412.270000000002,713.0,291,86,0.01324000905973985
22436,12 COLOURED PARTY BALLOONS,1412.16,2155.0,163,105,0.013238977811468204
84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,1409.9000000000017,3138.0,341,140,0.013217790346978418
22915,ASSORTED BOTTLE TOP  MAGNETS ,1406.4199999999987,3152.0,184,110,0.013185165401657812
23119,PACK OF 6 LARGE FRUIT STRAWS ,1402.3200000000031,2283.0,151,97,0.013146727966079009
23055,IVORY CHANDELIER T-LIGHT HOLDER,1401.43,658.0,38,33,0.013138384230063086
21424,WOODLAND STORAGE BOX LARGE ,1401.0200000000011,346.0,70,19,0.01313454048650521
22443,GROW YOUR OWN HERBS SET OF 3,1399.6900000000003,165.0,90,60,0.013122071757402798
22047,EMPIRE GIFT WRAP,1394.5,3425.0,106,93,0.013073415588950551
84813,SET OF 4 DIAMOND NAPKIN RINGS,1393.79,166.0,38,20,0.01306675935010641
21537,RED RETROSPOT PUDDING BOWL,1392.21,333.0,61,50,0.013051946874932123
84795B,SUNSET CHECK HAMMOCK,1390.6400000000006,176.0,48,33,0.013037228149600719
23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,1389.5899999999979,3051.0,155,104,0.013027384416098794
